Disease,Symptoms,Precautions,Symptom_Constipation,Symptom_Fatigue,Symptom_Frequent Urination,Symptom_Shortness of Breath,Symptom_Headache,Symptom_Excessive Thirst,Symptom_Vomiting,Symptom_Chills,Symptom_Blurred Vision,Symptom_Skin Rash,Symptom_Abdominal Pain,Symptom_Fever,Symptom_Cough,Symptom_Muscle Pain,Symptom_Nausea,Symptom_Burning Sensation,Combo_Fever_Chills,Combo_Fever_AbPain,Combo_UTI_Symptoms,Combo_Respiratory_Infection,Combo_Systemic_Infection,Combo_Acute_Illness,Combo_UTI_Fever,Combo_Neurological,Combo_Viral_Syndrome,Combo_GI_Distress,Combo_Diabetes_Classic,Total_Symptoms,Fever_Score,Respiratory_Score,GI_Score,Urinary_Score,Neuro_Score,Constitutional_Score,Disease_encoded
Migraine,Frequent Urination,Maintain good hygiene; Rest adequately; Follow prescribed medication; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Regular health checkups; Rest adequately; Stay hydrated; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Regular health checkups; Maintain good hygiene; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Frequent Urination,Rest adequately; Stay hydrated; Consult healthcare provider,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Regular health checkups; Maintain good hygiene; Follow prescribed medication; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Rest adequately; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination; Headache,Maintain good hygiene; Consult healthcare provider; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Rest adequately; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache; Frequent Urination,Consult healthcare provider; Stay hydrated,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination; Headache,Follow prescribed medication; Consult healthcare provider,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Constipation; Frequent Urination,Maintain good hygiene; Regular health checkups,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Rest adequately; Maintain good hygiene; Follow prescribed medication; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache,Follow prescribed medication; Regular health checkups; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Follow prescribed medication; Regular health checkups; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination,Stay hydrated; Maintain good hygiene; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation; Frequent Urination,Maintain good hygiene; Rest adequately,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Consult healthcare provider; Rest adequately; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache,Regular health checkups; Follow prescribed medication; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Headache,Maintain good hygiene; Follow prescribed medication; Stay hydrated; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Rest adequately; Stay hydrated; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Maintain good hygiene; Consult healthcare provider; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Regular health checkups; Maintain good hygiene; Consult healthcare provider; Stay hydrated,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Constipation,Stay hydrated; Follow prescribed medication,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Consult healthcare provider; Regular health checkups; Maintain good hygiene; Rest adequately,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination; Headache,Rest adequately; Stay hydrated; Maintain good hygiene,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination; Constipation,Maintain good hygiene; Regular health checkups; Rest adequately; Follow prescribed medication,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache,Regular health checkups; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Frequent Urination,Stay hydrated; Maintain good hygiene; Follow prescribed medication,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Stay hydrated; Maintain good hygiene; Rest adequately; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Stay hydrated; Regular health checkups; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Rest adequately; Follow prescribed medication; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Constipation,Rest adequately; Regular health checkups,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Rest adequately; Consult healthcare provider; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Maintain good hygiene; Consult healthcare provider; Rest adequately; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache; Constipation,Regular health checkups; Consult healthcare provider; Rest adequately; Stay hydrated,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Rest adequately; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Rest adequately; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache; Frequent Urination,Maintain good hygiene; Regular health checkups; Consult healthcare provider,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination,Rest adequately; Follow prescribed medication; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Consult healthcare provider; Maintain good hygiene; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Regular health checkups; Stay hydrated; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination,Maintain good hygiene; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Stay hydrated; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Maintain good hygiene; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Maintain good hygiene; Stay hydrated; Consult healthcare provider; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Stay hydrated; Consult healthcare provider; Regular health checkups; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination; Headache,Maintain good hygiene; Rest adequately; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Constipation,Rest adequately; Follow prescribed medication; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Rest adequately; Follow prescribed medication; Stay hydrated; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Consult healthcare provider; Follow prescribed medication; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Stay hydrated; Rest adequately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Stay hydrated; Maintain good hygiene; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Follow prescribed medication; Rest adequately; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination,Rest adequately; Consult healthcare provider; Regular health checkups; Stay hydrated,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Constipation,Regular health checkups; Maintain good hygiene; Consult healthcare provider; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Maintain good hygiene; Rest adequately; Stay hydrated; Regular health checkups,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Rest adequately; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Regular health checkups; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Maintain good hygiene; Rest adequately; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Rest adequately; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination; Constipation,Follow prescribed medication; Stay hydrated; Regular health checkups; Rest adequately,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Regular health checkups; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache; Frequent Urination; Constipation,Maintain good hygiene; Consult healthcare provider,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Frequent Urination,Regular health checkups; Maintain good hygiene; Follow prescribed medication; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Constipation,Stay hydrated; Consult healthcare provider; Follow prescribed medication,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation,Maintain good hygiene; Regular health checkups; Consult healthcare provider; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache,Follow prescribed medication; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Stay hydrated; Rest adequately; Regular health checkups; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Follow prescribed medication; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Rest adequately; Consult healthcare provider; Stay hydrated; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination,Consult healthcare provider; Maintain good hygiene; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Constipation,Rest adequately; Regular health checkups,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Headache,Follow prescribed medication; Maintain good hygiene; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Maintain good hygiene; Consult healthcare provider; Regular health checkups; Rest adequately,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Constipation,Follow prescribed medication; Maintain good hygiene; Regular health checkups,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Follow prescribed medication; Rest adequately; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation; Headache,Regular health checkups; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation,Regular health checkups; Maintain good hygiene; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache; Constipation,Rest adequately; Regular health checkups; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Headache; Constipation,Follow prescribed medication; Maintain good hygiene; Stay hydrated; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation; Headache,Follow prescribed medication; Rest adequately; Consult healthcare provider; Stay hydrated,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination; Constipation,Maintain good hygiene; Stay hydrated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination; Constipation,Maintain good hygiene; Rest adequately; Follow prescribed medication; Consult healthcare provider,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination,Maintain good hygiene; Rest adequately; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination,Stay hydrated; Regular health checkups; Maintain good hygiene; Rest adequately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation; Frequent Urination,Rest adequately; Consult healthcare provider; Maintain good hygiene; Stay hydrated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Follow prescribed medication; Consult healthcare provider; Maintain good hygiene; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Maintain good hygiene; Follow prescribed medication; Stay hydrated; Regular health checkups,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination; Headache,Regular health checkups; Consult healthcare provider; Rest adequately,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Headache,Rest adequately; Follow prescribed medication; Maintain good hygiene; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Frequent Urination,Consult healthcare provider; Rest adequately,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache,Consult healthcare provider; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Rest adequately; Consult healthcare provider; Regular health checkups; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination; Headache,Stay hydrated; Maintain good hygiene; Consult healthcare provider; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Frequent Urination,Follow prescribed medication; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Rest adequately; Regular health checkups,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache,Consult healthcare provider; Stay hydrated; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Maintain good hygiene; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Constipation,Consult healthcare provider; Maintain good hygiene,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination,Rest adequately; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination; Headache,Consult healthcare provider; Rest adequately; Follow prescribed medication,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Consult healthcare provider; Follow prescribed medication; Stay hydrated; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Rest adequately; Consult healthcare provider; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Rest adequately; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Follow prescribed medication; Maintain good hygiene; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination; Headache,Maintain good hygiene; Rest adequately; Follow prescribed medication; Stay hydrated,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Constipation; Frequent Urination,Regular health checkups; Rest adequately,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination,Rest adequately; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination,Rest adequately; Consult healthcare provider,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Constipation,Follow prescribed medication; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Rest adequately; Regular health checkups; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Regular health checkups; Follow prescribed medication; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Stay hydrated; Rest adequately; Consult healthcare provider; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Headache,Follow prescribed medication; Maintain good hygiene,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation,Maintain good hygiene; Follow prescribed medication; Consult healthcare provider; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination,Maintain good hygiene; Rest adequately; Regular health checkups; Consult healthcare provider,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination; Constipation,Rest adequately; Consult healthcare provider,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Constipation; Headache,Stay hydrated; Maintain good hygiene; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation; Headache,Maintain good hygiene; Regular health checkups; Consult healthcare provider; Stay hydrated,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Rest adequately; Maintain good hygiene; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Constipation,Follow prescribed medication; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
